Genus Name	Species Name	Synonym	Family	Order	Class	Common Name	Species Code	Growth Form	Percent Leaf Type	Leaf Type	Growth Rate	Longevity	Height at Maturity (feet)
Rubus	originalis		Rosaceae	Rosales	Rosidae	Cold spring blackberry	RUOR4	Shrub	Hardwood	Deciduous			
Rubus	ortivus	"Rubus perinvisus, Rubus vermontanus var. ortivus"	Rosaceae	Rosales	Rosidae	Mt. Desert Island blackberry	RUOR5	Shrub	Hardwood	Deciduous			
Rubus	ostryifolius	Rubus fatuus	Rosaceae	Rosales	Rosidae	Highbush blackberry	RUOS	Shrub	Hardwood	Deciduous			
Rubus	paganus	"Rubus zapulutus, Rubus vagulus"	Rosaceae	Rosales	Rosidae	St. lawrence dewberry	RUPA7	Shrub	Hardwood	Deciduous			
Rubus	paludivagus		Rosaceae	Rosales	Rosidae	Cape cod blackberry	RUPA25	Shrub	Hardwood	Deciduous			
Rubus	x paracaulis	Rubus pubescens var. paracaulis	Rosaceae	Rosales	Rosidae	Blackberry	RUPA8	Shrub	Hardwood	Deciduous			
Rubus	parcifrondifer		Rosaceae	Rosales	Rosidae	Silver creek blackberry	RUPA13	Shrub	Hardwood	Deciduous			
Rubus	parlinii		Rosaceae	Rosales	Rosidae	Parlin's dewberry	RUPA9	Shrub	Hardwood	Deciduous			
Rubus	particeps	Rubus eflagellaris	Rosaceae	Rosales	Rosidae	Kingston dewberry	RUPA10	Shrub	Hardwood	Deciduous			
Rubus	particularis		Rosaceae	Rosales	Rosidae	West virginia dewberry	RUPA14	Shrub	Hardwood	Deciduous			
Rubus	parviflorus		Rosaceae	Rosales	Rosidae	Thimbleberry	RUPA	Shrub	Hardwood	Deciduous			
Rubus	pascuus	"Rubus uliginosus, Rubus serissimus"	Rosaceae	Rosales	Rosidae	Chesapeake blackberry	RUPA11	Shrub	Hardwood	Deciduous			
Rubus	x pensilvanicus	Rubus abactus	Rosaceae	Rosales	Rosidae	Pennsylvania blackberry	RUPE3	Shrub	Hardwood	Deciduous			
Rubus	pergratus	"Rubus bractealis, Rubus pergratus var. terrae-novae, Rubus orarius, Rubus amnicola, Rubus avipes"	Rosaceae	Rosales	Rosidae	Upland blackberry	RUPE6	Shrub	Hardwood	Deciduous			
Rubus	permixtus	"Rubus distinctus, Rubus elongatus, Rubus laevior, Rubus sharpii, Rubus vegrandis"	Rosaceae	Rosales	Rosidae	Thicket dewberry	RUPE7	Shrub	Hardwood	Deciduous			
Rubus	pernagaeus		Rosaceae	Rosales	Rosidae	Smithfield blackberry	RUPE20	Shrub	Hardwood	Deciduous			
Rubus	persistens	"Rubus arrectus, Rubus harperi, Rubus angustus, Rubus zoae"	Rosaceae	Rosales	Rosidae	Persistent blackberry	RUPE8	Shrub	Hardwood	Deciduous			
Rubus	perspicuus		Rosaceae	Rosales	Rosidae	Great lakes dewberry	RUPE9	Shrub	Hardwood	Deciduous			
Rubus	pervarius	Rubus davisiorum	Rosaceae	Rosales	Rosidae	Westminster dewberry	RUPE10	Shrub	Hardwood	Deciduous			
Rubus	philadelphicus		Rosaceae	Rosales	Rosidae	Philadelphia blackberry	RUPH2	Vine	Hardwood	Deciduous			
Rubus	phoenicolasius		Rosaceae	Rosales	Rosidae	Wine raspberry	RUPH	Shrub	Hardwood	Deciduous			
Rubus	plexus		Rosaceae	Rosales	Rosidae	Tangled dewberry	RUPL3	Shrub	Hardwood	Deciduous			
Rubus	plicatifolius	"Rubus rosendahlii, Rubus botruosus, Rubus coloniatus, Rubus recurvicaulis var. armatus, Rubus victorinii, Rubus varus, Rubus rhodinsulanus, Rubus armatus, Rubus bretonis, Rubus usus, Rubus obsessus var. unilaris, Rubus semierectus, Rubus pauper, Rubus polulus, Rubus prior, Rubus problematicus, Rubus pronus, Rubus exutus"	Rosaceae	Rosales	Rosidae	Plaitleaf dewberry	RUPL	Shrub	Hardwood	Deciduous			
Rubus	plus	Rubus kalamazoensis	Rosaceae	Rosales	Rosidae	Hairyleaf dewberry	RUPL2	Shrub	Hardwood	Deciduous			
Rubus	porteri		Rosaceae	Rosales	Rosidae	Pocono plateau dewberry	RUPO	Shrub	Hardwood	Deciduous			
Rubus	positivus		Rosaceae	Rosales	Rosidae	New london dewberry	RUPO2	Shrub	Hardwood	Deciduous			
Rubus	prestonensis		Rosaceae	Rosales	Rosidae	Terra alta blackberry	RUPR3	Shrub	Hardwood	Deciduous			
Rubus	probabilis	"Rubus sejunctus, Rubus cuneifolius var. austrifer"	Rosaceae	Rosales	Rosidae	Tree blackberry	RUPR4	Shrub	Hardwood	Deciduous			
Rubus	probativus		Rosaceae	Rosales	Rosidae	Birmingham blackberry	RUPR5	Shrub	Hardwood	Deciduous			
Rubus	probus		Rosaceae	Rosales	Rosidae	Queensland raspberry	RUPR6	Shrub	Hardwood	Deciduous			
Rubus	prosper		Rosaceae	Rosales	Rosidae	Rhode island dewberry	RUPR11	Shrub	Hardwood	Deciduous			
Rubus	provincialis	Rubus orbicularis	Rosaceae	Rosales	Rosidae	Groundberry	RUPR9	Shrub	Hardwood	Deciduous			
Rubus	pubifolius		Rosaceae	Rosales	Rosidae	Eagle rock blackberry	RUPU4	Shrub	Hardwood	Deciduous			
Rubus	pugnax	Rubus allegheniensis var. neoscoticus	Rosaceae	Rosales	Rosidae	Pugnacious blackberry	RUPU5	Shrub	Hardwood	Deciduous			
Rubus	racemiger	"Rubus reravus, Rubus nocivus"	Rosaceae	Rosales	Rosidae	Racemed dewberry	RURA	Shrub	Hardwood	Deciduous			
Rubus	randolphiorum	"Rubus humei, Rubus georgianus, Rubus argutinus, Rubus escatilis"	Rosaceae	Rosales	Rosidae	Plymouth blackberry	RURA2	Shrub	Hardwood	Deciduous			
Rubus	recurvans	"Rubus perfoliosus, Rubus limulus, Rubus cauliflorus, Rubus recurvans var. subrecurvans, Rubus wiegandii, Rubus pityophilus"	Rosaceae	Rosales	Rosidae	Recurved blackberry	RURE	Shrub	Hardwood	Deciduous			
Rubus	recurvicaulis	"Rubus onustus, Rubus recurvicaulis var. inarmatus"	Rosaceae	Rosales	Rosidae	Arching dewberry	RURE2	Shrub	Hardwood	Deciduous			
Rubus	regionalis	Rubus viridifrons	Rosaceae	Rosales	Rosidae	Wisconsin dewberry	RURE3	Shrub	Hardwood	Deciduous			
Rubus	riograndis	"Rubus trivialis var. duplaris, Rubus duplaris"	Rosaceae	Rosales	Rosidae	Rio grande dewberry	RURI	Shrub	Hardwood	Deciduous			
Rubus	roribaccus	"Rubus temerarius, Rubus occidualis, Rubus flagellaris var. occidualis, Rubus injunctus, Rubus pluralis, Rubus imperiorum, Rubus pauperrimus"	Rosaceae	Rosales	Rosidae	Lucretia dewberry	RURO2	Shrub	Hardwood	Deciduous			
Rubus	rosa		Rosaceae	Rosales	Rosidae	Rose blackberry	RURO3	Shrub	Hardwood	Deciduous			
Rubus	rosarius	Rubus libratus	Rosaceae	Rosales	Rosidae	James river blackberry	RURO5	Shrub	Hardwood	Deciduous			
Rubus	rossbergianus		Rosaceae	Rosales	Rosidae	Connecticut blackberry	RURO4	Shrub	Hardwood	Deciduous			
Rubus	russeus	Rubus canaanensis	Rosaceae	Rosales	Rosidae	Halifax blackberry	RURU2	Shrub	Hardwood	Deciduous			
Rubus	rydbergianus		Rosaceae	Rosales	Rosidae	Rydberg's blackberry	RURY	Shrub	Hardwood	Deciduous			
Rubus	saltuensis		Rosaceae	Rosales	Rosidae	Tolland county blackberry	RUSA4	Shrub	Hardwood	Deciduous			
Rubus	scambens		Rosaceae	Rosales	Rosidae	Springtime dewberry	RUSC	Shrub	Hardwood	Deciduous			
Rubus	sceleratus		Rosaceae	Rosales	Rosidae	Androscoggin River blackberry	RUSC2	Shrub	Hardwood	Deciduous			
Rubus	schoolcraftianus		Rosaceae	Rosales	Rosidae	Schoolcraft's dewberry	RUSC3	Shrub	Hardwood	Deciduous			
Rubus	segnis	"Rubus trifrons var. pudens, Rubus pudens"	Rosaceae	Rosales	Rosidae	Nova scotia dewberry	RUSE2	Shrub	Hardwood	Deciduous			
Rubus	semisetosus	Rubus benneri	Rosaceae	Rosales	Rosidae	Swamp blackberry	RUSE3	Shrub	Hardwood	Deciduous			
Rubus	setosus	"Rubus discretus, Rubus udus, Rubus beatus, Rubus condignus, Rubus nigricans, Rubus junior, Rubus hispidus var. suberectus, Rubus ribes, Rubus tectus, Rubus significans, Rubus groutianus"	Rosaceae	Rosales	Rosidae	Setose blackberry	RUSE	Shrub	Hardwood	Deciduous			
Rubus	severus	"Rubus jacens var. specialis, Rubus mainensis, Rubus rixosus"	Rosaceae	Rosales	Rosidae	Harsh dewberry	RUSE4	Shrub	Hardwood	Deciduous			
Rubus	sewardianus		Rosaceae	Rosales	Rosidae	Seward's blackberry	RUSE6	Shrub	Hardwood	Deciduous			
Rubus	sieboldii		Rosaceae	Rosales	Rosidae	Palmleaf dewberry	RUSI4	Shrub	Hardwood	Deciduous			
Rubus	signatus		Rosaceae	Rosales	Rosidae	Sphagnum dewberry	RUSI2	Shrub	Hardwood	Deciduous			
Rubus	sons		Rosaceae	Rosales	Rosidae	New orleans dewberry	RUSO	Shrub	Hardwood	Deciduous			
Rubus	spectabilis		Rosaceae	Rosales	Rosidae	Salmonberry	RUSP	Shrub	Hardwood	Deciduous			
Rubus	spectatus	Rubus oriens	Rosaceae	Rosales	Rosidae	Sphagnum blackberry	RUSP4	Shrub	Hardwood	Deciduous			
Rubus	steelei	Rubus currulis	Rosaceae	Rosales	Rosidae	Steele's dewberry	RUST5	Shrub	Hardwood	Deciduous			
Rubus	stipulatus	Rubus dissensus	Rosaceae	Rosales	Rosidae	Big Horseshoe Lake dewberry	RUST7	Shrub	Hardwood	Deciduous			
Rubus	suus	"Rubus ramifer, Rubus texanus, Rubus demareanus, Rubus vixargutus, Rubus monongaliensis, Rubus jennisonii"	Rosaceae	Rosales	Rosidae	Branched blackberry	RUSU4	Shrub	Hardwood	Deciduous			
Rubus	tardatus		Rosaceae	Rosales	Rosidae	Wet thicket dewberry	RUTA2	Shrub	Hardwood	Deciduous			
Rubus	tholiformis	Rubus spiculosus	Rosaceae	Rosales	Rosidae	Domeshape dewberry	RUTH	Shrub	Hardwood	Deciduous			
Rubus	thyrsoides		Rosaceae	Rosales	Rosidae	Great britain blackberry	RUTH2	Shrub	Hardwood	Deciduous			
Rubus	tomentosus		Rosaceae	Rosales	Rosidae	Woolly blackberry	RUTO2	Shrub	Hardwood	Deciduous			
Rubus	trifrons		Rosaceae	Rosales	Rosidae	Threeleaflet dewberry	RUTR4	Shrub	Hardwood	Deciduous			
Rubus	triphyllus		Rosaceae	Rosales	Rosidae	Threeleaf blackberry	RUTR5	Shrub	Hardwood	Deciduous			
Rubus	trivialis	"Rubus okeechobeus, Rubus rubrisetus, Rubus continentalis, Rubus mississippianus, Rubus trivialis var. serosus, Rubus tallahasseanus"	Rosaceae	Rosales	Rosidae	Southern dewberry	RUTR	Shrub	Hardwood	Deciduous			
Rubus	trux	Rubus leggii	Rosaceae	Rosales	Rosidae	Lookout Mountain blackberry	RUTR6	Shrub	Hardwood	Deciduous			
Rubus	tygartensis		Rosaceae	Rosales	Rosidae	Taylor county blackberry	RUTY	Shrub	Hardwood	Deciduous			
Rubus	ucetanus		Rosaceae	Rosales	Rosidae	Hillsborough blackberry	RUUC	Shrub	Hardwood	Deciduous			
Rubus	ulmifolius		Rosaceae	Rosales	Rosidae	Elmleaf blackberry	RUUL	Vine	Hardwood	Deciduous			
Rubus	uniformis		Rosaceae	Rosales	Rosidae	Thornless dewberry	RUUN	Shrub	Hardwood	Deciduous			
Rubus	ursinus		Rosaceae	Rosales	Rosidae	California blackberry	RUUR	Shrub	Hardwood	Evergreen			
Rubus	uvidus	"Rubus associus, Rubus humilior, Rubus localis, Rubus licens"	Rosaceae	Rosales	Rosidae	Kalamazoo dewberry	RUUV	Shrub	Hardwood	Deciduous			
Rubus	vagus		Rosaceae	Rosales	Rosidae	Rambling dewberry	RUVA	Shrub	Hardwood	Deciduous			
Rubus	variispinus		Rosaceae	Rosales	Rosidae	Vicksburg blackberry	RUVA3	Shrub	Hardwood	Deciduous			
Rubus	velox		Rosaceae	Rosales	Rosidae	Fuzzy dewberry	RUVE6	Shrub	Hardwood	Deciduous			
Rubus	vermontanus	"Rubus singulus, Rubus quebecensis, Rubus malus, Rubus perdebilis, Rubus abbrevians, Rubus superioris, Rubus multilicius, Rubus deaneanus, Rubus miscix, Rubus unanimus, Rubus peculiaris, Rubus vermontanus var. viridiflorus"	Rosaceae	Rosales	Rosidae	Vermont blackberry	RUVE5	Shrub	Hardwood	Deciduous			
Rubus	vestitus		Rosaceae	Rosales	Rosidae	European blackberry	RUVE	Shrub	Hardwood	Deciduous			
Rubus	vigilis	Rubus ambigens	Rosaceae	Rosales	Rosidae	Missouri blackberry	RUVI11	Shrub	Hardwood	Deciduous			
Rubus	vigoratus		Rosaceae	Rosales	Rosidae	Essex dewberry	RUVI3	Shrub	Hardwood	Deciduous			
Rubus	whartoniae		Rosaceae	Rosales	Rosidae	Wharton's dewberry	RUWH	Shrub	Hardwood	Deciduous			
Rubus	wheeleri	"Rubus rotundior, Rubus rowleei, Rubus semisetosus var. wheeleri, Rubus potis, Rubus univocus, Rubus compos, Rubus fassettii, Rubus fulleri"	Rosaceae	Rosales	Rosidae	Wheeler's blackberry	RUWH2	Shrub	Hardwood	Deciduous			
Rubus	wisconsinensis	"Rubus setospinosus, Rubus minnesotanus, Rubus conabilis, Rubus latifoliolus"	Rosaceae	Rosales	Rosidae	Wisconsin blackberry	RUWI	Shrub	Hardwood	Deciduous			
Rudgea	nobilis		Rubiaceae	Rubiales	Asteridae	Rudgea nobilis	RUNO	Tree	Hardwood	Evergreen			
Rudgea	paniculata		Rubiaceae	Rubiales	Asteridae	Rudgea paniculata	RUPA2	Tree	Hardwood	Evergreen			
Ruprechtia	apetala		Polygonaceae	Polygonales	Caryophyllidae	Duraznillo	RUAP1	Herb					
Rustia	formosa		Rubiaceae	Rubiales	Asteridae	Sobrasil	RUFO	Tree	Hardwood	Evergreen			
Sabal	causiarum		Arecaceae	Arecales	Arecidae	Puerto rico palmetto	SACA5	Palm	Palm	Evergreen	Slow	Short	50
Sabal	domingensis		Arecaceae	Arecales	Arecidae	Latanier	SADO13	Palm	Palm	Evergreen			
Sabal	etonia	Sabal miamiensis	Arecaceae	Arecales	Arecidae	Scrub palmetto	SAET	Palm	Palm	Evergreen	Slow	Long	9
Sabal	mauritiiformis		Arecaceae	Arecales	Arecidae	Tinidad palm	SAMA3	Palm	Palm	Evergreen	Slow	Moderate	65
Sabal	mexicana	"Inodes exul, Sabal texana, Sabal exul, Inodes texana"	Arecaceae	Arecales	Arecidae	Rio grande palmetto	SAME8	Palm	Palm	Evergreen	Slow		33
Sabal	minor	"Sabal adansonii, Sabal louisiana, Sabal glabra, Sabal deeringiana, Corypha minor"	Arecaceae	Arecales	Arecidae	Dwarf palmetto	SAMI8	Palm	Palm	Evergreen	Slow	Moderate	9
Sabal	palmetto	"Inodes schwarzii, Corypha palmetto, Sabal jamesiana"	Arecaceae	Arecales	Arecidae	Cabbage palmetto	SAPA	Palm	Palm	Evergreen	Slow	Moderate	90
Sabicea	cinerea		Rubiaceae	Rubiales	Asteridae	Largeflower woodvine	SACI2	Vine	Hardwood	Deciduous			
Sadleria	cyatheoides		Blechnaceae	Polypodiales	Filicopsida	Amaumau fern	SACY3	Shrub	Hardwood	Evergreen			
Sageretia	minutiflora	Rhamnus minutiflora	Rhamnaceae	Rhamnales	Rosidae	Smallflower mock buckthorn	SAMI10	Vine	Hardwood	Deciduous			
Sageretia	thea		Rhamnaceae	Rhamnales	Rosidae	Pauper's-tea	SATH5	Shrub	Hardwood	Evergreen			
Sageretia	wrightii		Rhamnaceae	Rhamnales	Rosidae	Wright's mock buckthorn	SAWR	Shrub	Hardwood	Deciduous			
Sagraea	domingensis	Clidemia domingensis	Melastomataceae	Myrtales	Rosidae	Woodland hogwood	SADO12	Shrub	Hardwood	Deciduous			
Sagraea	scabrosa	"Ossaea scabrosa, Melastoma scabrosum"	Melastomataceae	Myrtales	Rosidae	Sevennerve roughleaf	SASC7	Shrub	Hardwood	Deciduous			
Sagraea	scalpta	"Ossaea scalpta, Maieta scalpta, Ossaea domingensis"	Melastomataceae	Myrtales	Rosidae	Threenerve roughleaf	SASC8	Shrub	Hardwood	Deciduous			
Sagraea	umbrosa	Clidemia umbrosa	Melastomataceae	Myrtales	Rosidae	White hogwood	SAUM3	Shrub	Hardwood	Deciduous			
Salazaria	mexicana		Lamiaceae	Lamiales	Asteridae	Mexican bladdersage	SAME	Shrub	Hardwood	Deciduous			
Salix	alaxensis		Salicaceae	Salicales	Dilleniidae	Feltleaf willow	SAAL3	Shrub	Hardwood	Deciduous	Fast		53
Salix	alba	"Salix alba var. vitellina, Salix alba ssp. vitellina, Salix alba ssp. caerulea, Salix alba var. caerulea, Salix vitellina, Salix alba var. calva"	Salicaceae	Salicales	Dilleniidae	White willow	SAAL4	Tree	Hardwood	Deciduous	Fast	Moderate	70
Salix	alba 'Tristis'		Salicaceae	Salicales	Dilleniidae	Weeping white willow	SAALTR	Tree	Hardwood	Deciduous			62
Salix	amygdaloides	"Salix wrightii, Salix nigra var. wrightii, Salix amygdaloides var. wrightii, Salix nigra var. amygdaloides"	Salicaceae	Salicales	Dilleniidae	Peachleaf willow	SAAM	Tree	Hardwood	Deciduous	Fast	Short	60
Salix	arbusculoides	"Salix humillima var. puberula, Salix saskatchevana, Salix acutifolia, Salix humillima"	Salicaceae	Salicales	Dilleniidae	Littletree willow	SAAR3	Shrub or small tree	Hardwood	Deciduous	Moderate	Short	10
Salix	argyrocarpa	"Salix argyrocarpa var. denudata, Salix labradorica var. pumila"	Salicaceae	Salicales	Dilleniidae	Labrador willow	SAAR7	Shrub	Hardwood	Deciduous	Fast		53
Salix	arizonica		Salicaceae	Salicales	Dilleniidae	Arizona willow	SAAR14	Shrub	Hardwood	Deciduous	Fast		53
Salix	athabascensis	"Salix fallax, Salix pedicellaris var. athabascensis"	Salicaceae	Salicales	Dilleniidae	Athabasca willow	SAAT	Shrub	Hardwood	Deciduous	Fast		53
Salix	atrocinerea		Salicaceae	Salicales	Dilleniidae	Rusty sallow	SAAT1	Tree	Hardwood	Deciduous	Fast	Long	50
Salix	aurita		Salicaceae	Salicales	Dilleniidae	Eared willow	SAAU9	Shrub	Hardwood	Deciduous	Fast		53
Salix	babylonica		Salicaceae	Salicales	Dilleniidae	Babylon weeping willow	SABA1	Tree	Hardwood	Deciduous			50
Salix	babylonica pekinensis		Salicaceae	Salicales	Dilleniidae	Peking Willow	SABA1PE	Tree	Hardwood	Deciduous	Fast	Short	25
Salix	barclayi	"Salix regelii, Salix barclayi var. conjuncta, Salix pyrolifolia var. hoyeriana, Salix hoyeriana, Salix conjuncta, Salix barclayi var. angustifolia"	Salicaceae	Salicales	Dilleniidae	Barclay's willow	SABA3	Shrub or small tree	Hardwood	Deciduous	Fast	Moderate	15
Salix	barrattiana	"Salix albertana, Salix barrattiana var. latifolia, Salix barrattiana var. angustifolia, Salix barrattiana var. marcescens"	Salicaceae	Salicales	Dilleniidae	Barratt's willow	SABA4	Shrub	Hardwood	Deciduous	Fast		53
Salix	x bebbii		Salicaceae	Salicales	Dilleniidae	Bebb's hybrid willow	SABE4	Shrub	Hardwood	Deciduous	Fast		53
Salix	bebbiana	"Salix bebbiana var. depilis, Salix bebbiana var. perrostrata, Salix perrostrata, Salix vagans var. rostrata, Salix livida var. rostrata, Salix vagans var. occidentalis, Salix starkeana ssp. bebbiana, Salix rostrata var. projecta, Salix rostrata var. perrostrata, Salix rostrata var. capreifolia, Salix bebbiana var. projecta, Salix livida var. occidentalis, Salix bebbiana var. luxurians, Salix bebbiana var. capreifolia, Salix depressa ssp. rostrata, Salix rostrata var. luxurians, Salix rostrata"	Salicaceae	Salicales	Dilleniidae	Bebb willow	SABE	Shrub	Hardwood	Deciduous	Fast		53
Salix	bescheli		Salicaceae	Salicales	Dilleniidae	Beschel's willow	SABE5	Tree	Hardwood	Deciduous	Fast		53
Salix	bonplandiana	"Salix bonplandiana var. toumeyi, Salix toumeyi"	Salicaceae	Salicales	Dilleniidae	Bonpland willow	SABO	Tree	Hardwood	Deciduous	Fast	Short	30
Salix	boothii	"Salix myrtillifolia, Salix myrtillifolia var. curtiflora, Salix pseudomyrsinites var. aequalis, Salix pseudocordata var. aequalis, Salix pseudomyrsinites, Salix novae-angliae, Salix curtiflora, Salix pseudocordata"	Salicaceae	Salicales	Dilleniidae	Booth's willow	SABO2	Shrub	Hardwood	Deciduous	Fast		53
Salix	brachycarpa	"Salix desertorum var. fruticulosa, Salix chlorolepis var. antimima, Salix desertorum var. stricta, Salix brachycarpa var. glabellicarpa, Salix brachycarpa var. antimima, Salix brachycarpa var. alticola, Salix brachycarpa var. sansonii, Salix stricta"	Salicaceae	Salicales	Dilleniidae	Shortfruit willow	SABR	Shrub	Hardwood	Deciduous	Fast		53
Salix	breweri		Salicaceae	Salicales	Dilleniidae	Brewer's willow	SABR2	Shrub	Hardwood	Deciduous	Fast		53
Salix	calcicola	"Salix calcicola var. glandulosior, Salix calcicola var. nicholsiana, Salix lanata ssp. calcicola, Salix richardsonii var. macouniana"	Salicaceae	Salicales	Dilleniidae	Woolly willow	SACA37	Shrub	Hardwood	Deciduous	Fast		53
Salix	candida	"Salix candidula, Salix candida var. denudata, Salix candida var. tomentosa"	Salicaceae	Salicales	Dilleniidae	Sageleaf willow	SACA2	Shrub	Hardwood	Deciduous	Fast		53
Salix	caprea		Salicaceae	Salicales	Dilleniidae	Goat willow	SACA4	Shrub	Hardwood	Deciduous	Moderate		23
Salix	caroliniana	"Salix longipes var. wardii, Salix harbisonii, Salix wardii, Salix pitcheriana, Salix occidentalis var. longipes, Salix occidentalis, Salix nigra var. wardii, Salix longipes var. venulosa, Salix longipes, Salix amphibia, Salix longipes var. pubescens, Salix nigra var. longipes"	Salicaceae	Salicales	Dilleniidae	Coastal plain willow	SACA3	Shrub	Hardwood	Deciduous	Fast		28
Salix	cascadensis	"Salix cascadensis var. thompsonii, Salix brownii var. tenera, Salix tenera"	Salicaceae	Salicales	Dilleniidae	Cascade willow	SACA6	Shrub	Hardwood	Deciduous	Fast		53
Salix	x chrysocoma		Salicaceae	Salicales	Dilleniidae	Golden weeping Willow	SACH	Tree	Hardwood	Deciduous	Fast	Short	20
Salix	cinerea		Salicaceae	Salicales	Dilleniidae	Large gray willow	SACI	Shrub or small tree	Hardwood	Deciduous	Fast		23
Salix	commutata	"Salix barclayi var. commutata, Salix commutata var. puberula, Salix commutata var. sericea, Salix commutata var. denudata, Salix commutata var. mixta"	Salicaceae	Salicales	Dilleniidae	Undergreen willow	SACO2	Shrub	Hardwood	Deciduous	Fast		53
Salix	conifer	Salix discolor var. latifolia	Salicaceae	Salicales	Dilleniidae	Conifer willow	SACO10	Tree	Hardwood	Deciduous	Fast		53
Salix	cordata	"Salix adenophylla, Salix syrticola"	Salicaceae	Salicales	Dilleniidae	Heartleaf willow	SACO	Shrub	Hardwood	Deciduous	Fast		53
Salix	x cryptodonta		Salicaceae	Salicales	Dilleniidae	Smalltoothed willow	SACR10	Shrub	Hardwood	Deciduous	Fast		53
Salix	delnortensis	Salix breweri var. delnortensis	Salicaceae	Salicales	Dilleniidae	Del norte willow	SADE2	Shrub	Hardwood	Deciduous	Fast		53
Salix	x dieckiana		Salicaceae	Salicales	Dilleniidae	Dieck's willow	SADI3	Shrub	Hardwood	Deciduous	Fast		53
Salix	discolor	"Salix crassa, Salix discolor var. prinoides, Salix squamata, Salix fuscata, Salix discolor var. overi, Salix sensitiva, Salix discolor var. rigidior, Salix ancorifera, Salix prinoides, Salix conformis"	Salicaceae	Salicales	Dilleniidae	Pussy willow	SADI	Shrub	Hardwood	Deciduous	Fast	Long	19
Salix	drummondiana	"Salix drummondiana var. bella, Salix covillei, Salix bella, Salix drummondiana var. subcaerulea, Salix pachnophora, Salix drummondiana ssp. subcaerulea, Salix subcaerulea"	Salicaceae	Salicales	Dilleniidae	Drummond's willow	SADR2	Shrub	Hardwood	Deciduous	Fast		53
Salix	eastwoodiae	Salix californica	Salicaceae	Salicales	Dilleniidae	Mountain willow	SAEA	Shrub	Hardwood	Deciduous	Fast		53
Salix	ehrhartian	Salix x eesupii	Salicaceae	Salicales	Dilleniidae	Ehrhart's willow	SAEH	Tree	Hardwood	Deciduous	Fast		53
Salix	elaeagnos	Salix incana	Salicaceae	Salicales	Dilleniidae	Elaeagnus willow	SAEL	Tree	Hardwood	Deciduous	Fast		53
Salix	eriocephala	"Salix torreyana, Salix rigida var. vestita, Salix missouriensis, Salix acutidens, Salix angustata, Salix cordata, Salix cordata var. abrasa, Salix cordata var. angustata, Salix cordata var. missouriensis, Salix myricoides var. rigida, Salix cordata var. rigida, Salix myricoides var. angustata, Salix rigida var. angustata, Salix cordata ssp. rigida, Salix myricoides var. cordata, Salix cordata var. vestita, Salix rigida, Salix discolor var. eriocephala"	Salicaceae	Salicales	Dilleniidae	Diamond willow	SAER	Tree	Hardwood	Deciduous	Fast	Long	52
Salix	exigua	"Salix exigua var. stenophylla, Salix exigua var. angustissima, Salix exigua var. columbiana, Salix macrostachya var. leucodendroides, Salix hindsiana var. leucodendroides, Salix longifolia var. argophylla, Salix hindsiana, Salix exigua var. hindsiana, Salix argophylla, Salix exigua var. luteosericea, Salix exigua var. parishiana, Salix exigua var. virens, Salix thurberi, Salix longifolia var. opaca, Salix exigua var. nevadensis, Salix sessilifolia var. leucodendroides, Salix sessilifolia var. hindsiana, Salix fluviatilis var. argophylla, Salix nevadensis, Salix malacophylla, Salix luteosericea, Salix hindsiana var. tenuifolia, Salix hindsiana var. parishiana, Salix interior var. angustissima, Salix interior var. luteosericea, Salix linearifolia, Salix longifolia var. exigua, Salix stenophylla, Salix parishiana"	Salicaceae	Salicales	Dilleniidae	Narrowleaf willow	SAEX	Shrub	Hardwood	Deciduous	Fast	Moderate	53
Salix	farrae	"Salix farriae var. microserrulata, Salix hastata var. farriae"	Salicaceae	Salicales	Dilleniidae	Farr's willow	SAFA	Shrub	Hardwood	Deciduous	Fast		53
Salix	floridana	"Salix astatulana, Salix chapmanii"	Salicaceae	Salicales	Dilleniidae	Florida willow	SAFL	Shrub or small tree	Hardwood	Deciduous	Fast	Short	12
Salix	fluviatilis		Salicaceae	Salicales	Dilleniidae	River willow	SAFL2	Shrub or small tree	Hardwood	Deciduous	Fast		53
Salix	fragilis		Salicaceae	Salicales	Dilleniidae	Crack willow	SAFR	Tree	Hardwood	Deciduous	Fast		53
Salix	geyeriana	"Salix geyeriana ssp. argentea, Salix geyeriana var. meleina, Salix macrocarpa, Salix macrocarpa var. argentea, Salix meleina, Salix geyeriana var. argentea"	Salicaceae	Salicales	Dilleniidae	Geyer's willow	SAGE2	Shrub or small tree	Hardwood	Deciduous	Fast	Moderate	15
Salix	x glatfelteri		Salicaceae	Salicales	Dilleniidae	Glatfelter's willow	SAGL3	Tree	Hardwood	Deciduous	Fast		53
Salix	glauca		Salicaceae	Salicales	Dilleniidae	Grayleaf willow	SAGL	Shrub or small tree	Hardwood	Deciduous	Fast	Long	4
Salix	gooddingii	"Salix vallicola, Salix nigra var. vallicola, Salix gooddingii var. vallicola, Salix gooddingii var. variabilis"	Salicaceae	Salicales	Dilleniidae	Goodding's willow	SAGO	Tree	Hardwood	Deciduous	Fast	Moderate	40
Salix	gracilistyla		Salicaceae	Salicales	Dilleniidae	Rose-gold pussy willow	SAGR	Shrub	Hardwood	Deciduous			
Salix	x grayi		Salicaceae	Salicales	Dilleniidae	Gray's willow	SAGR7	Shrub	Hardwood	Deciduous	Fast		53
